,고유번호,식당 이름,X,Y,도로명 주소,웹 주소
1406,1154540754,하노이포,126.938132071834,37.558890164039,서울 서대문구 연세로12길 20,http://place.map.kakao.com/1154540754
1407,26942484,그레이,126.937525459152,37.5588610127127,서울 서대문구 연세로12길 10,http://place.map.kakao.com/26942484
1408,8225699,낙지친구,126.938643671164,37.5588507871407,서울 서대문구 명물길 45-4,http://place.map.kakao.com/8225699
1409,52684300,독수리상회,126.938566499739,37.5591066301518,서울 서대문구 연세로12길 27,http://place.map.kakao.com/52684300
1410,1006828653,스페이스,126.938294751671,37.5592506479532,서울 서대문구 연세로 42-22,http://place.map.kakao.com/1006828653
1411,1760922268,세이앤,126.938642466236,37.5589399852159,서울 서대문구 연세로12길 30,http://place.map.kakao.com/1760922268
1412,985088096,아키식당,126.938747715674,37.5589481488375,서울 서대문구 연세로12길 32,http://place.map.kakao.com/985088096
1413,1033977032,양화로,126.937978134138,37.558908103215,서울 서대문구 연세로12길 18,http://place.map.kakao.com/1033977032
1414,7991188,아웃백스테이크하우스 신촌점,126.938856234595,37.5591103845392,서울 서대문구 연세로12길 33,http://place.map.kakao.com/7991188
1415,1542251042,룸익스케이프 화이트점,126.939865978075,37.5588766439208,서울 서대문구 명물길 66,http://place.map.kakao.com/1542251042
1416,1218437952,화로상회 신촌점,126.939662323647,37.5587936482974,서울 서대문구 명물길 62,http://place.map.kakao.com/1218437952
1417,24451919,뉴욕비앤씨 신촌점,126.93915734332631,37.55918451193881,서울 서대문구 연세로12길 39,http://place.map.kakao.com/24451919
1418,1349393694,문베어,126.939859171434,37.5588964623876,서울 서대문구 명물길 66,http://place.map.kakao.com/1349393694
1419,33280372,명륜진사갈비 서울신촌점,126.939562359911,37.559247699642,서울 서대문구 명물길 63,http://place.map.kakao.com/33280372
1420,1969052262,더클루 신촌프리미엄점,126.939684907027,37.5588585316201,서울 서대문구 명물길 62,http://place.map.kakao.com/1969052262
1421,2114260452,소바연구소,126.939454093697,37.5587710167753,서울 서대문구 명물길 50-9,http://place.map.kakao.com/2114260452
1422,757285967,동학물갈비,126.938942144638,37.5592401725576,서울 서대문구 연세로12길 37-3,http://place.map.kakao.com/757285967
1423,10842127,초당쌈밥 신촌본점,126.939168517351,37.5592222694682,서울 서대문구 연세로12길 37-4,http://place.map.kakao.com/10842127
1424,783995964,김삼보김치찌개 신촌점,126.93969166796126,37.558895475950386,서울 서대문구 명물길 62,http://place.map.kakao.com/783995964
1425,18751980,신계치,126.938802123929,37.5588472653889,서울 서대문구 명물길 47,http://place.map.kakao.com/18751980
1426,13270998,양정가,126.938892610757,37.5589157880267,서울 서대문구 명물길 49,http://place.map.kakao.com/13270998
1427,40232187,엠아이스위트,126.939865978075,37.5588766439208,서울 서대문구 명물길 66,http://place.map.kakao.com/40232187
1428,8410460,영월다한우 신촌생고기,126.939313456628,37.5591358483486,서울 서대문구 명물길 59,http://place.map.kakao.com/8410460
1429,27494576,신영이네 신숯불닭갈비,126.939693993255,37.5588188923936,서울 서대문구 명물길 62,http://place.map.kakao.com/27494576
1430,13323513,준스그릴,126.938856110905,37.5592617519611,서울 서대문구 연세로 42-34,http://place.map.kakao.com/13323513
1431,1445916382,순두부랑생선구이,126.939339749992,37.5588124039464,서울 서대문구 명물길 54,http://place.map.kakao.com/1445916382
1432,1256237691,가빈커피,126.93888356236145,37.558908575367454,서울 서대문구 명물길 49,http://place.map.kakao.com/1256237691
1433,1496224164,육회와연어 신촌점,126.93930806516,37.5588060806844,서울 서대문구 명물길 54,http://place.map.kakao.com/1496224164
1434,11425367,러브스토리 신촌점,126.939852379275,37.5588982609217,서울 서대문구 명물길 66,http://place.map.kakao.com/11425367
1435,17382404,바베큐에빠진날 신촌점,126.93969391483,37.5589162000287,서울 서대문구 명물길 62,http://place.map.kakao.com/17382404
1436,1882597545,독수리,126.939693911925,37.5589198040152,서울 서대문구 명물길 62,http://place.map.kakao.com/1882597545
